filename,left_speed,right_speed,session_id
01066.jpg,0,0,8
01067.jpg,0,0,8
01068.jpg,0,0,8
01069.jpg,0,0,8
01070.jpg,0,0,8
01071.jpg,0,0,8
01072.jpg,0,0,8
01073.jpg,0,0,8
01074.jpg,0,0,8
01075.jpg,0,0,8
01076.jpg,0,0,8
01077.jpg,0,0,8
01078.jpg,0,0,8
01079.jpg,0,0,8
01080.jpg,0,0,8
01081.jpg,0,0,8
01082.jpg,0,0,8
01083.jpg,0,0,8
01084.jpg,0,0,8
01085.jpg,0,0,8
01086.jpg,0,0,8
01087.jpg,0,0,8
01088.jpg,0,0,8
01089.jpg,0,0,8
01090.jpg,0,0,8
01091.jpg,0,0,8
01092.jpg,0,0,8
01093.jpg,0,0,8
01094.jpg,0,0,8
01095.jpg,0,0,8
01096.jpg,0,0,8
01097.jpg,7,0,8
01098.jpg,15,0,8
01099.jpg,16,0,8
01100.jpg,17,0,8
01101.jpg,2,0,8
01102.jpg,0,0,8
01103.jpg,0,0,8
01104.jpg,0,0,8
01105.jpg,0,0,8
01106.jpg,12,8,8
01107.jpg,16,15,8
01108.jpg,17,16,8
01109.jpg,17,17,8
01110.jpg,17,17,8
01111.jpg,17,17,8
01112.jpg,17,17,8
01113.jpg,17,17,8
01114.jpg,12,17,8
01115.jpg,2,17,8
01116.jpg,0,17,8
01117.jpg,0,17,8
01118.jpg,0,17,8
01119.jpg,0,17,8
01120.jpg,0,17,8
01121.jpg,1,2,8
01122.jpg,2,0,8
01123.jpg,2,0,8
01124.jpg,3,0,8
01125.jpg,16,-1,8
01126.jpg,17,-1,8
01127.jpg,17,-1,8
01128.jpg,17,-1,8
01129.jpg,17,-1,8
01130.jpg,17,-1,8
01131.jpg,17,0,8
01132.jpg,13,2,8
01133.jpg,13,10,8
01134.jpg,16,16,8
01135.jpg,17,17,8
01136.jpg,17,17,8
01137.jpg,17,17,8
01138.jpg,17,17,8
01139.jpg,17,17,8
01140.jpg,17,17,8
01141.jpg,17,17,8
01142.jpg,17,17,8
01143.jpg,17,17,8
01144.jpg,17,17,8
01145.jpg,17,17,8
01146.jpg,17,17,8
01147.jpg,17,17,8
01148.jpg,17,17,8
01149.jpg,17,17,8
01150.jpg,17,17,8
01151.jpg,17,17,8
01152.jpg,17,17,8
01153.jpg,17,17,8
01154.jpg,17,17,8
01155.jpg,17,17,8
01156.jpg,-12,17,8
01157.jpg,-16,17,8
01158.jpg,-17,17,8
01159.jpg,-17,17,8
01160.jpg,-17,17,8
01161.jpg,-17,17,8
01162.jpg,-17,17,8
01163.jpg,-17,17,8
01164.jpg,-17,17,8
01165.jpg,-17,17,8
01166.jpg,-14,17,8
01167.jpg,-2,2,8
01168.jpg,0,0,8
01169.jpg,0,0,8
01170.jpg,0,0,8
01171.jpg,0,0,8
01172.jpg,0,0,8
01173.jpg,0,0,8
01174.jpg,0,0,8
01175.jpg,0,-14,8
01176.jpg,0,-16,8
01177.jpg,0,-17,8
01178.jpg,0,-6,8
01179.jpg,0,-1,8
01180.jpg,0,0,8
01181.jpg,0,0,8
01182.jpg,0,0,8
01183.jpg,0,0,8
01184.jpg,0,0,8
01185.jpg,0,0,8
01186.jpg,0,0,8
01187.jpg,0,-9,8
01188.jpg,0,-13,8
01189.jpg,0,-13,8
01190.jpg,0,-2,8
01191.jpg,0,0,8
01192.jpg,0,0,8
01193.jpg,0,0,8
01194.jpg,0,0,8
01195.jpg,0,0,8
01196.jpg,0,0,8
01197.jpg,0,0,8
01198.jpg,0,0,8
01199.jpg,0,0,8
01200.jpg,0,0,8
01201.jpg,0,0,8
01202.jpg,0,5,8
01203.jpg,0,6,8
01204.jpg,0,5,8
01205.jpg,0,1,8
01206.jpg,0,0,8
01207.jpg,0,0,8
01208.jpg,0,0,8
01209.jpg,0,0,8
01210.jpg,0,0,8
01211.jpg,0,0,8
01212.jpg,0,0,8
01213.jpg,0,0,8
01214.jpg,0,0,8
01215.jpg,0,0,8
01216.jpg,0,0,8
