filename,visible,grid_row,grid_col,x_offset,y_offset,w_frac,h_frac
00422.jpg,1,3,3,0.7762,0.0236,0.0852,0.2528
00423.jpg,1,3,4,0.0879,0.0042,0.0852,0.2528
00424.jpg,1,3,4,0.2383,0.0139,0.0828,0.2556
00425.jpg,1,3,4,0.2547,0.0042,0.0828,0.2528
00426.jpg,1,3,4,0.3996,0.0236,0.0852,0.2583
00427.jpg,1,3,4,0.4516,0.0333,0.0859,0.2611
00428.jpg,1,3,4,0.4242,0.0431,0.0875,0.2639
00429.jpg,1,3,4,0.3914,0.0382,0.0875,0.2653
00430.jpg,1,3,4,0.3805,0.0528,0.0891,0.2694
00431.jpg,1,3,4,0.4078,0.0722,0.0906,0.2722
00432.jpg,1,3,4,0.4516,0.0771,0.0922,0.2764
00433.jpg,1,3,4,0.4816,0.0868,0.0945,0.2792
00434.jpg,1,3,4,0.5008,0.0965,0.0953,0.2847
00435.jpg,1,3,4,0.5309,0.1014,0.0977,0.2889
00436.jpg,1,3,4,0.5527,0.1014,0.0992,0.2917
00437.jpg,1,3,4,0.5145,0.1111,0.1008,0.2972
00438.jpg,1,3,4,0.4133,0.1208,0.1016,0.3000
00439.jpg,1,3,4,0.3367,0.1354,0.1016,0.3042
00440.jpg,1,3,4,0.3066,0.1451,0.1023,0.3069
00441.jpg,1,3,4,0.3094,0.1549,0.1047,0.3125
00442.jpg,1,3,4,0.2930,0.1743,0.1062,0.3181
00443.jpg,1,3,4,0.2355,0.1986,0.1086,0.3222
00444.jpg,1,3,4,0.1645,0.2181,0.1086,0.3278
00445.jpg,1,3,4,0.1316,0.2229,0.1102,0.3347
00446.jpg,1,3,4,0.0961,0.2375,0.1125,0.3389
00447.jpg,1,3,4,0.0496,0.2569,0.1133,0.3444
00448.jpg,1,3,4,0.0113,0.2764,0.1148,0.3500
00449.jpg,1,3,3,0.9758,0.2958,0.1172,0.3556
00450.jpg,1,3,3,0.9293,0.3056,0.1195,0.3639
00451.jpg,1,3,3,0.9102,0.3201,0.1219,0.3708
00452.jpg,1,3,3,0.9184,0.3347,0.1242,0.3778
00453.jpg,1,3,3,0.9156,0.3542,0.1266,0.3861
00454.jpg,1,3,3,0.9184,0.3639,0.1289,0.3944
00455.jpg,1,3,3,0.9457,0.3833,0.1320,0.4028
00456.jpg,1,3,3,0.9730,0.4076,0.1352,0.4125
00457.jpg,1,3,4,0.0168,0.4319,0.1383,0.4222
00458.jpg,1,3,4,0.0168,0.4611,0.1414,0.4306
00459.jpg,1,3,3,0.9785,0.4903,0.1445,0.4417
00460.jpg,1,3,3,0.9348,0.5292,0.1477,0.4528
00461.jpg,1,3,3,0.9211,0.5486,0.1516,0.4639
00462.jpg,1,3,3,0.9703,0.5681,0.1547,0.4750
00463.jpg,1,3,4,0.0906,0.5924,0.1594,0.4847
00464.jpg,1,3,4,0.2410,0.6215,0.1633,0.4958
00465.jpg,1,3,4,0.4242,0.6458,0.1688,0.5083
00466.jpg,1,3,4,0.6047,0.6701,0.1734,0.5208
00467.jpg,1,3,4,0.7523,0.6944,0.1781,0.5333
00468.jpg,1,3,4,0.8563,0.7285,0.1828,0.5458
00469.jpg,1,3,4,0.9629,0.7528,0.1898,0.5611
00470.jpg,1,3,4,0.9875,0.7819,0.1953,0.5750
00471.jpg,1,3,4,0.9055,0.8111,0.1984,0.5889
00472.jpg,1,3,4,0.7113,0.8354,0.2023,0.6014
00473.jpg,1,3,4,0.4270,0.8694,0.2039,0.6111
00474.jpg,1,3,4,0.1125,0.9083,0.2062,0.6250
00475.jpg,1,3,3,0.8500,0.9472,0.2078,0.6389
00476.jpg,1,3,3,0.6559,0.9958,0.2117,0.6528
00477.jpg,1,4,3,0.4645,0.0444,0.2180,0.6694
00478.jpg,1,4,3,0.2594,0.0979,0.2250,0.6903
00479.jpg,1,4,3,0.0816,0.1417,0.2336,0.7111
00480.jpg,1,4,2,0.9805,0.1951,0.2406,0.7319
00481.jpg,1,4,2,0.9996,0.2486,0.2461,0.7528
00482.jpg,1,4,3,0.1199,0.2972,0.2508,0.7722
00483.jpg,1,4,3,0.3195,0.2778,0.2547,0.7778
00484.jpg,1,4,3,0.5574,0.2583,0.2602,0.7833
00485.jpg,1,4,3,0.7816,0.2389,0.2664,0.7889
00486.jpg,1,4,4,0.0168,0.2243,0.2742,0.7931
00487.jpg,1,4,4,0.2684,0.2049,0.2836,0.7986
00488.jpg,1,4,4,0.5227,0.1854,0.2953,0.8042
00489.jpg,1,4,4,0.7496,0.1562,0.3086,0.8125
00490.jpg,1,4,4,0.8699,0.1319,0.3195,0.8194
00491.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00492.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00493.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00494.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00495.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00496.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00497.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00498.jpg,1,4,4,0.9055,0.1076,0.3297,0.8264
00499.jpg,1,4,4,0.8699,0.0833,0.3398,0.8333
00500.jpg,1,4,4,0.7687,0.0590,0.3500,0.8403
00501.jpg,1,4,4,0.6402,0.0347,0.3602,0.8472
00502.jpg,1,4,4,0.5363,0.0056,0.3711,0.8556
00503.jpg,1,3,4,0.4434,0.9764,0.3820,0.8639
00504.jpg,1,3,4,0.3723,0.9521,0.3930,0.8708
00505.jpg,1,3,4,0.2793,0.9229,0.4055,0.8792
00506.jpg,1,3,4,0.2000,0.8938,0.4156,0.8875
00507.jpg,1,3,4,0.1945,0.8889,0.4172,0.8889
00508.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00509.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00510.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00511.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00512.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00513.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00514.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00515.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00516.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00517.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00518.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00519.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00520.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00521.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00522.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00523.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00524.jpg,1,3,3,0.8445,0.6750,0.1703,0.5250
00525.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00526.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00527.jpg,1,3,3,0.8418,0.6799,0.1711,0.5264
00528.jpg,1,3,3,0.8527,0.6896,0.1727,0.5292
00529.jpg,1,3,3,0.9484,0.7236,0.1766,0.5417
00530.jpg,1,3,4,0.0715,0.7431,0.1805,0.5528
00531.jpg,1,3,4,0.2355,0.7722,0.1852,0.5639
00532.jpg,1,3,4,0.4188,0.7965,0.1906,0.5764
00533.jpg,1,3,4,0.6020,0.8306,0.1961,0.5917
00534.jpg,1,3,4,0.7441,0.8646,0.2008,0.6069
00535.jpg,1,3,4,0.8945,0.8986,0.2078,0.6250
00536.jpg,1,3,5,0.0258,0.9375,0.2156,0.6444
00537.jpg,1,3,5,0.1461,0.9861,0.2234,0.6639
00538.jpg,1,4,5,0.2637,0.0396,0.2320,0.6819
00539.jpg,1,4,5,0.4113,0.0931,0.2430,0.7056
00540.jpg,1,4,5,0.5590,0.1465,0.2539,0.7319
00541.jpg,1,4,5,0.6766,0.1951,0.2641,0.7569
00542.jpg,1,4,5,0.7559,0.2583,0.2742,0.7833
00543.jpg,1,4,5,0.8023,0.2437,0.2844,0.7875
00544.jpg,1,4,5,0.8543,0.2194,0.2961,0.7944
00545.jpg,1,4,5,0.8434,0.2000,0.3055,0.8000
00546.jpg,1,4,5,0.7695,0.1757,0.3141,0.8069
00547.jpg,1,4,5,0.6410,0.1562,0.3211,0.8125
00548.jpg,1,4,5,0.4879,0.1417,0.3273,0.8167
00549.jpg,1,4,5,0.3320,0.1271,0.3344,0.8208
00550.jpg,1,4,5,0.1625,0.1076,0.3422,0.8264
00551.jpg,1,4,4,0.9219,0.0785,0.3516,0.8347
00552.jpg,1,4,4,0.5309,0.0299,0.3711,0.8486
00553.jpg,1,3,4,0.2848,0.9958,0.3867,0.8583
00554.jpg,1,3,4,0.2465,0.9667,0.4008,0.8667
00555.jpg,1,3,4,0.3777,0.9569,0.4055,0.8694
00556.jpg,1,3,4,0.5281,0.9472,0.4094,0.8722
00557.jpg,1,3,4,0.6129,0.9424,0.4117,0.8736
00558.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00559.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00560.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00561.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00562.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00563.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00564.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00565.jpg,1,3,4,0.6375,0.9375,0.4109,0.8750
00566.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00567.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00568.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00569.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00570.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00571.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00572.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00573.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00574.jpg,1,4,1,0.5531,0.1417,0.3453,0.8167
00575.jpg,1,4,1,0.6543,0.1417,0.3398,0.8167
00576.jpg,1,4,2,0.2832,0.1562,0.3227,0.8125
00577.jpg,1,4,2,0.7891,0.1660,0.3000,0.8097
00578.jpg,1,4,3,0.1062,0.1660,0.2891,0.8097
00579.jpg,1,4,3,0.3961,0.1708,0.2859,0.8083
00580.jpg,1,4,3,0.7926,0.1660,0.2836,0.8097
00581.jpg,1,4,4,0.0824,0.1660,0.2836,0.8097
00582.jpg,1,4,4,0.1727,0.1611,0.2812,0.8111
00583.jpg,1,4,4,0.1727,0.1611,0.2812,0.8111
00584.jpg,1,4,4,0.1836,0.1611,0.2812,0.8111
00585.jpg,1,4,4,0.2246,0.1562,0.2867,0.8125
00586.jpg,1,4,4,0.2246,0.1319,0.2961,0.8194
00587.jpg,1,4,4,0.1508,0.0931,0.3109,0.8306
00588.jpg,1,4,4,0.0387,0.0542,0.3273,0.8417
00589.jpg,1,4,3,0.8719,0.0153,0.3453,0.8528
00590.jpg,1,3,3,0.6531,0.9667,0.3672,0.8667
00591.jpg,1,3,3,0.3961,0.8938,0.3937,0.8875
00592.jpg,1,3,3,0.1418,0.8160,0.4227,0.9097
00593.jpg,1,3,2,0.9914,0.7576,0.4391,0.9264
00594.jpg,1,3,2,0.9805,0.7528,0.4422,0.9278
00595.jpg,1,3,2,0.9805,0.7479,0.4422,0.9292
00596.jpg,1,3,2,0.9777,0.7479,0.4430,0.9292
00597.jpg,1,3,2,0.9777,0.7479,0.4430,0.9292
00598.jpg,1,3,2,0.9777,0.7431,0.4430,0.9306
00599.jpg,1,3,2,0.9777,0.7431,0.4430,0.9306
00600.jpg,1,3,2,0.9805,0.7431,0.4437,0.9306
00601.jpg,1,4,5,0.7832,0.1757,0.3164,0.8069
00602.jpg,1,4,5,0.7832,0.1757,0.3164,0.8069
00603.jpg,1,4,5,0.7777,0.1757,0.3164,0.8069
00604.jpg,1,4,5,0.7723,0.1757,0.3164,0.8069
00605.jpg,1,4,5,0.7340,0.1757,0.3164,0.8069
00606.jpg,1,4,5,0.3676,0.1854,0.3180,0.8042
00607.jpg,1,4,4,0.8508,0.1903,0.3016,0.8028
00608.jpg,1,4,4,0.4844,0.1903,0.3031,0.8028
00609.jpg,1,4,4,0.1016,0.1854,0.2984,0.8042
00610.jpg,1,4,3,0.9895,0.1806,0.2961,0.8056
00611.jpg,1,4,3,0.9895,0.1806,0.2961,0.8056
00612.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00613.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00614.jpg,1,4,3,0.9812,0.1806,0.2969,0.8056
00615.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00616.jpg,1,4,3,0.8855,0.1757,0.3008,0.8069
00617.jpg,1,4,3,0.7078,0.1611,0.3078,0.8111
00618.jpg,1,4,3,0.5766,0.1514,0.3156,0.8139
00619.jpg,1,4,3,0.4699,0.1368,0.3227,0.8181
00620.jpg,1,4,3,0.3660,0.1222,0.3336,0.8222
00621.jpg,1,4,3,0.2812,0.1076,0.3438,0.8264
00622.jpg,1,4,3,0.1965,0.0882,0.3555,0.8319
00623.jpg,1,4,3,0.1090,0.0688,0.3680,0.8375
00624.jpg,1,4,2,0.9996,0.0396,0.3820,0.8458
00625.jpg,1,4,2,0.8957,0.0153,0.3977,0.8528
00626.jpg,1,3,2,0.7918,0.9861,0.4133,0.8611
00627.jpg,1,3,2,0.6879,0.9569,0.4305,0.8694
00628.jpg,1,3,2,0.5840,0.9278,0.4492,0.8778
00629.jpg,1,3,2,0.4773,0.8938,0.4688,0.8875
00630.jpg,1,3,2,0.4035,0.8597,0.4867,0.8972
00631.jpg,1,3,2,0.3816,0.8403,0.4945,0.9028
00632.jpg,1,3,2,0.3816,0.8354,0.4961,0.9042
00633.jpg,1,3,2,0.3789,0.8354,0.4969,0.9042
00634.jpg,1,3,2,0.3789,0.8354,0.4969,0.9042
00635.jpg,1,3,3,0.1910,0.4465,0.0914,0.3375
00636.jpg,1,3,3,0.1910,0.4465,0.0914,0.3375
00637.jpg,1,3,3,0.1910,0.4417,0.0914,0.3361
00638.jpg,1,3,3,0.1910,0.4417,0.0914,0.3361
00639.jpg,1,3,3,0.1910,0.4417,0.0914,0.3361
00640.jpg,1,3,3,0.1910,0.4417,0.0914,0.3361
00641.jpg,1,3,3,0.1910,0.4465,0.0914,0.3375
00642.jpg,1,3,3,0.1910,0.4465,0.0914,0.3375
00643.jpg,1,3,3,0.1855,0.4465,0.0914,0.3375
00644.jpg,1,3,2,0.9969,0.4563,0.0969,0.3403
00645.jpg,1,3,2,0.5129,0.4757,0.1023,0.3514
00646.jpg,1,3,2,0.2066,0.4951,0.1039,0.3597
00647.jpg,1,3,1,0.9961,0.5146,0.1078,0.3653
00648.jpg,1,3,1,0.7199,0.5340,0.1133,0.3736
00649.jpg,1,3,1,0.4027,0.5632,0.1195,0.3847
00650.jpg,1,3,1,0.1102,0.5924,0.1281,0.3958
00651.jpg,1,3,0,0.7848,0.6215,0.1352,0.4097
00652.jpg,1,3,0,0.5004,0.6507,0.1430,0.4208
00653.jpg,1,3,0,0.3609,0.6847,0.1031,0.4333
00654.jpg,1,3,0,0.2215,0.7188,0.0633,0.4403
00655.jpg,1,3,0,0.1012,0.6604,0.0289,0.4125
00656.jpg,1,3,0,0.0766,0.6750,0.0219,0.4167
00657.jpg,1,3,0,0.0766,0.6701,0.0219,0.4153
00658.jpg,1,3,0,0.0766,0.6750,0.0219,0.4167
00659.jpg,1,3,0,0.0793,0.7139,0.0227,0.4278
00660.jpg,1,3,0,0.1012,0.6653,0.0289,0.4139
00661.jpg,1,3,0,0.1340,0.6993,0.0383,0.4292
00662.jpg,1,3,0,0.2516,0.7188,0.0719,0.4458
00663.jpg,1,3,0,0.3227,0.6944,0.0922,0.4417
00664.jpg,1,3,0,0.3363,0.6944,0.0961,0.4417
00665.jpg,1,3,0,0.3418,0.6896,0.0977,0.4403
00666.jpg,1,3,0,0.3773,0.6847,0.1078,0.4389
00667.jpg,1,3,0,0.4676,0.6604,0.1336,0.4319
00668.jpg,1,3,0,0.5742,0.6507,0.1422,0.4264
00669.jpg,1,3,0,0.6098,0.6458,0.1414,0.4250
00670.jpg,1,3,0,0.6125,0.6458,0.1406,0.4250
00671.jpg,1,3,0,0.6125,0.6458,0.1406,0.4250
00672.jpg,1,3,0,0.6152,0.6458,0.1414,0.4250
00673.jpg,1,3,0,0.6207,0.6458,0.1414,0.4250
00674.jpg,1,3,0,0.6344,0.6458,0.1422,0.4278
00675.jpg,1,3,0,0.6535,0.6507,0.1430,0.4292
00676.jpg,1,3,0,0.6891,0.6556,0.1437,0.4306
00677.jpg,1,3,0,0.7246,0.6653,0.1430,0.4306
00678.jpg,1,3,0,0.7766,0.6653,0.1437,0.4306
00679.jpg,1,3,0,0.8148,0.6701,0.1437,0.4319
00680.jpg,1,3,0,0.8805,0.6750,0.1437,0.4333
00681.jpg,1,3,0,0.9352,0.6653,0.1437,0.4333
00682.jpg,1,3,0,0.9871,0.6653,0.1430,0.4361
00683.jpg,1,3,1,0.0117,0.6701,0.1437,0.4375
00684.jpg,1,3,1,0.0172,0.6750,0.1453,0.4417
00685.jpg,1,3,1,0.0145,0.6896,0.1461,0.4458
00686.jpg,1,3,1,0.0145,0.7042,0.1477,0.4500
00687.jpg,1,3,1,0.0117,0.7236,0.1500,0.4528
00688.jpg,1,3,0,0.9953,0.7333,0.1516,0.4583
00689.jpg,1,3,0,0.9762,0.7479,0.1539,0.4625
00690.jpg,1,3,0,0.9570,0.7576,0.1562,0.4681
00691.jpg,1,3,0,0.9707,0.7674,0.1586,0.4736
00692.jpg,1,3,1,0.0145,0.7722,0.1586,0.4778
00693.jpg,1,3,1,0.1156,0.7771,0.1578,0.4764
00694.jpg,1,3,1,0.2961,0.7625,0.1547,0.4722
00695.jpg,1,3,1,0.4957,0.7576,0.1508,0.4681
00696.jpg,1,3,1,0.6734,0.7528,0.1469,0.4639
00697.jpg,1,3,1,0.9086,0.7431,0.1453,0.4583
00698.jpg,1,3,2,0.2559,0.7188,0.1398,0.4514
00699.jpg,1,3,2,0.5676,0.7042,0.1352,0.4472
00700.jpg,1,3,2,0.8219,0.7042,0.1313,0.4444
00701.jpg,1,3,3,0.0816,0.6944,0.1305,0.4417
00702.jpg,1,3,3,0.4016,0.6896,0.1281,0.4403
00703.jpg,1,3,3,0.7023,0.6944,0.1297,0.4417
00704.jpg,1,3,4,0.0059,0.6944,0.1320,0.4444
00705.jpg,1,3,4,0.3039,0.6944,0.1359,0.4500
00706.jpg,1,3,4,0.6020,0.7042,0.1398,0.4556
00707.jpg,1,3,4,0.8453,0.7188,0.1422,0.4625
00708.jpg,1,3,5,0.0422,0.7382,0.1469,0.4708
00709.jpg,1,3,5,0.2309,0.7576,0.1508,0.4792
00710.jpg,1,3,5,0.4277,0.7722,0.1570,0.4861
00711.jpg,1,3,5,0.6246,0.7917,0.1633,0.4972
00712.jpg,1,3,5,0.8352,0.8062,0.1703,0.5069
00713.jpg,1,3,6,0.0730,0.8354,0.1773,0.5181
00714.jpg,1,3,6,0.2945,0.8646,0.1844,0.5319
00715.jpg,1,3,6,0.4312,0.8889,0.1625,0.5389
00716.jpg,1,3,6,0.5105,0.9278,0.1398,0.5528
00717.jpg,1,3,6,0.5078,0.9375,0.1406,0.5556
00718.jpg,1,3,6,0.4805,0.9521,0.1484,0.5569
00719.jpg,1,3,6,0.4121,0.9569,0.1680,0.5583
00720.jpg,1,3,6,0.2891,0.9521,0.1922,0.5569
00721.jpg,1,3,5,0.8598,0.9278,0.1836,0.5472
00722.jpg,1,3,5,0.2773,0.9083,0.1719,0.5361
00723.jpg,1,3,4,0.7168,0.9083,0.1602,0.5361
00724.jpg,1,3,4,0.2574,0.9181,0.1539,0.5389
00725.jpg,1,3,3,0.8473,0.9326,0.1508,0.5458
00726.jpg,1,3,3,0.5246,0.9618,0.1508,0.5569
00727.jpg,1,3,3,0.2785,0.9910,0.1539,0.5708
00728.jpg,1,4,3,0.0953,0.0201,0.1578,0.5847
00729.jpg,1,4,2,0.9531,0.0590,0.1609,0.5986
00730.jpg,1,4,2,0.8383,0.0931,0.1656,0.6111
00731.jpg,1,4,2,0.7207,0.1368,0.1711,0.6264
00732.jpg,1,4,2,0.6168,0.1708,0.1758,0.6417
00733.jpg,1,4,2,0.5320,0.2097,0.1812,0.6583
00734.jpg,1,4,2,0.4527,0.2486,0.1867,0.6750
00735.jpg,1,4,2,0.3844,0.2972,0.1922,0.6917
00736.jpg,1,4,2,0.3434,0.3361,0.1977,0.7083
00737.jpg,1,4,2,0.3160,0.3701,0.2023,0.7236
00738.jpg,1,4,2,0.3270,0.4090,0.2070,0.7403
00739.jpg,1,4,2,0.2695,0.4236,0.2078,0.7361
00740.jpg,1,4,2,0.6414,0.5500,0.2031,0.7000
00741.jpg,1,4,2,0.7781,0.6229,0.2031,0.6792
00742.jpg,1,4,2,0.6879,0.5986,0.2133,0.6861
00743.jpg,1,4,2,0.5758,0.5646,0.2234,0.6958
00744.jpg,1,4,2,0.4910,0.5306,0.2320,0.7056
00745.jpg,1,4,2,0.5211,0.5306,0.2328,0.7056
00746.jpg,1,4,2,0.6660,0.5354,0.2352,0.7042
00747.jpg,1,4,2,0.8547,0.4479,0.2344,0.7292
00748.jpg,1,4,3,0.0707,0.3556,0.2445,0.7556
00749.jpg,1,4,3,0.5355,0.3215,0.2430,0.7653
00750.jpg,1,4,3,0.9895,0.2972,0.2477,0.7722
00751.jpg,1,4,4,0.3777,0.2681,0.2477,0.7806
00752.jpg,1,4,4,0.6594,0.2729,0.2687,0.7792
00753.jpg,1,4,5,0.6820,0.2389,0.3000,0.7889
00754.jpg,1,4,6,0.1441,0.2194,0.2445,0.7944
00755.jpg,1,4,6,0.3875,0.2049,0.1750,0.7986
00756.jpg,1,4,6,0.6145,0.2292,0.1102,0.7917
00757.jpg,1,4,6,0.8578,0.2729,0.0406,0.7792
00758.jpg,1,0,2,0.3516,0.9625,0.0437,0.2750
00759.jpg,1,0,2,0.3570,0.9625,0.0437,0.2750
00760.jpg,1,0,2,0.3570,0.9625,0.0437,0.2750
00761.jpg,1,0,2,0.3570,0.9625,0.0437,0.2750
00762.jpg,1,0,2,0.3570,0.9625,0.0437,0.2750
00763.jpg,1,0,2,0.3516,0.9625,0.0437,0.2750
00764.jpg,1,4,6,0.8660,0.2826,0.0383,0.7764
00765.jpg,1,4,6,0.7566,0.2632,0.0695,0.7819
00766.jpg,1,4,6,0.7293,0.2583,0.0773,0.7833
00767.jpg,1,4,6,0.6746,0.2437,0.0930,0.7875
00768.jpg,1,4,6,0.5242,0.2194,0.1359,0.7944
00769.jpg,1,4,6,0.2781,0.2194,0.2062,0.7944
00770.jpg,1,4,6,0.0867,0.2340,0.2609,0.7903
00771.jpg,1,4,5,0.8707,0.2486,0.3023,0.7861
00772.jpg,1,4,5,0.8297,0.2486,0.2969,0.7861
00773.jpg,1,4,5,0.8406,0.2437,0.2969,0.7875
00774.jpg,1,4,5,0.8488,0.2437,0.2977,0.7875
00775.jpg,1,4,5,0.8570,0.2389,0.2984,0.7889
00776.jpg,1,4,5,0.8570,0.2389,0.2984,0.7889
00777.jpg,1,4,5,0.8570,0.2389,0.2984,0.7889
00778.jpg,1,4,5,0.8625,0.2340,0.2984,0.7903
00779.jpg,1,4,5,0.8598,0.2340,0.2992,0.7903
00780.jpg,1,4,5,0.8625,0.2340,0.2984,0.7903
00781.jpg,1,4,5,0.8625,0.2340,0.2984,0.7903
00782.jpg,1,4,5,0.8625,0.2340,0.2984,0.7903
00783.jpg,1,4,5,0.8625,0.2340,0.2984,0.7903
00784.jpg,1,4,5,0.8625,0.2389,0.2984,0.7889
00785.jpg,1,4,5,0.8434,0.5840,0.2945,0.6903
00786.jpg,1,4,5,0.8598,0.3118,0.2852,0.7681
00787.jpg,1,4,5,0.6301,0.4333,0.2008,0.7333
00788.jpg,1,4,5,0.0531,0.2389,0.2609,0.7889
00789.jpg,1,4,4,0.1098,0.3118,0.2570,0.7681
00790.jpg,1,4,3,0.5738,0.3604,0.2477,0.7542
00791.jpg,1,4,3,0.0844,0.2632,0.2313,0.7014
00792.jpg,1,4,2,0.6961,0.2194,0.2250,0.6750
00793.jpg,1,4,2,0.2367,0.1222,0.2297,0.6722
00794.jpg,1,4,1,0.8703,0.1174,0.2234,0.6597
00795.jpg,1,4,1,0.6543,0.1076,0.2211,0.6347
00796.jpg,1,4,1,0.5258,0.0542,0.2062,0.6194
00797.jpg,1,4,1,0.5258,0.0396,0.1984,0.5931
00798.jpg,1,4,1,0.4957,0.0639,0.1930,0.5528
00799.jpg,1,4,1,0.5230,0.0396,0.1773,0.5625
00800.jpg,1,3,1,0.5312,0.9569,0.1766,0.5694
00801.jpg,1,3,1,0.5285,0.9521,0.1773,0.5736
00802.jpg,1,3,1,0.5258,0.9424,0.1781,0.5764
00803.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00804.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00805.jpg,1,3,1,0.5230,0.9181,0.1789,0.5722
00806.jpg,1,3,1,0.5176,0.9181,0.1805,0.5722
00807.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00808.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00809.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00810.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00811.jpg,1,3,1,0.5176,0.9181,0.1805,0.5722
00812.jpg,1,3,1,0.5203,0.9181,0.1797,0.5722
00813.jpg,1,3,1,0.5176,0.9181,0.1805,0.5722
00814.jpg,1,3,1,0.5176,0.9181,0.1805,0.5722
00815.jpg,1,3,1,0.5176,0.9181,0.1805,0.5722
00816.jpg,1,3,1,0.4984,0.9181,0.1812,0.5722
00817.jpg,1,3,1,0.4574,0.9278,0.1820,0.5750
00818.jpg,1,3,1,0.4246,0.9278,0.1836,0.5750
00819.jpg,1,3,1,0.4219,0.9229,0.1828,0.5764
00820.jpg,1,3,1,0.5969,0.8938,0.1797,0.5625
00821.jpg,1,3,2,0.0043,0.8500,0.1711,0.5389
00822.jpg,1,3,2,0.5238,0.8062,0.1555,0.5125
00823.jpg,1,3,2,0.7289,0.7868,0.1469,0.5042
00824.jpg,1,3,2,0.7453,0.7868,0.1469,0.5042
00825.jpg,1,3,2,0.7453,0.7868,0.1469,0.5042
00826.jpg,1,3,2,0.7453,0.7868,0.1469,0.5042
00827.jpg,1,3,2,0.7480,0.7868,0.1461,0.5042
00828.jpg,1,3,2,0.7480,0.7868,0.1461,0.5042
00829.jpg,1,3,2,0.7480,0.7868,0.1461,0.5042
00830.jpg,1,3,2,0.7480,0.7868,0.1461,0.5042
00831.jpg,1,3,2,0.7535,0.7868,0.1461,0.5042
00832.jpg,1,3,2,0.7535,0.7868,0.1461,0.5042
00833.jpg,1,3,2,0.7590,0.7868,0.1461,0.5042
00834.jpg,1,3,2,0.7590,0.7868,0.1461,0.5042
00835.jpg,1,3,2,0.7590,0.7868,0.1461,0.5042
00836.jpg,1,3,2,0.7918,0.7868,0.1461,0.5042
00837.jpg,1,3,2,0.8219,0.7819,0.1453,0.5028
00838.jpg,1,3,2,0.8574,0.7868,0.1461,0.5042
00839.jpg,1,3,2,0.9422,0.7917,0.1453,0.5056
00840.jpg,1,3,3,0.0270,0.8014,0.1461,0.5083
00841.jpg,1,3,2,0.9477,0.8111,0.1484,0.5139
00842.jpg,1,3,2,0.6934,0.8306,0.1555,0.5222
00843.jpg,1,3,2,0.0945,0.8889,0.1797,0.5500
00844.jpg,1,4,1,0.1020,0.0347,0.2070,0.6111
