filename,visible,grid_row,grid_col,x_offset,y_offset,w_frac,h_frac
00422.jpg,1,3,3,0.7762,0.0236,0.0852,0.2528
00423.jpg,1,3,4,0.0879,0.0042,0.0852,0.2528
00424.jpg,1,3,4,0.2383,0.0139,0.0828,0.2556
00425.jpg,1,3,4,0.2547,0.0042,0.0828,0.2528
00426.jpg,1,3,4,0.3996,0.0236,0.0852,0.2583
00427.jpg,1,3,4,0.4516,0.0333,0.0859,0.2611
00428.jpg,1,3,4,0.4242,0.0431,0.0875,0.2639
00429.jpg,1,3,4,0.3914,0.0382,0.0875,0.2653
00430.jpg,1,3,4,0.3805,0.0528,0.0891,0.2694
00431.jpg,1,3,4,0.4078,0.0722,0.0906,0.2722
00432.jpg,1,3,4,0.4516,0.0771,0.0922,0.2764
00433.jpg,1,3,4,0.4816,0.0868,0.0945,0.2792
00434.jpg,1,3,4,0.5008,0.0965,0.0953,0.2847
00435.jpg,1,3,4,0.5309,0.1014,0.0977,0.2889
00436.jpg,1,3,4,0.5527,0.1014,0.0992,0.2917
00437.jpg,1,3,4,0.5145,0.1111,0.1008,0.2972
00438.jpg,1,3,4,0.4133,0.1208,0.1016,0.3000
00439.jpg,1,3,4,0.3367,0.1354,0.1016,0.3042
00440.jpg,1,3,4,0.3066,0.1451,0.1023,0.3069
00441.jpg,1,3,4,0.3094,0.1549,0.1047,0.3125
00442.jpg,1,3,4,0.2930,0.1743,0.1062,0.3181
00443.jpg,1,3,4,0.2355,0.1986,0.1086,0.3222
00444.jpg,1,3,4,0.1645,0.2181,0.1086,0.3278
00445.jpg,1,3,4,0.1316,0.2229,0.1102,0.3347
00446.jpg,1,3,4,0.0961,0.2375,0.1125,0.3389
00447.jpg,1,3,4,0.0496,0.2569,0.1133,0.3444
00448.jpg,1,3,4,0.0113,0.2764,0.1148,0.3500
00449.jpg,1,3,3,0.9758,0.2958,0.1172,0.3556
00450.jpg,1,3,3,0.9293,0.3056,0.1195,0.3639
00451.jpg,1,3,3,0.9102,0.3201,0.1219,0.3708
00452.jpg,1,3,3,0.9184,0.3347,0.1242,0.3778
00453.jpg,1,3,3,0.9156,0.3542,0.1266,0.3861
00454.jpg,1,3,3,0.9184,0.3639,0.1289,0.3944
00455.jpg,1,3,3,0.9457,0.3833,0.1320,0.4028
00456.jpg,1,3,3,0.9730,0.4076,0.1352,0.4125
00457.jpg,1,3,4,0.0168,0.4319,0.1383,0.4222
00458.jpg,1,3,4,0.0168,0.4611,0.1414,0.4306
00459.jpg,1,3,3,0.9785,0.4903,0.1445,0.4417
00460.jpg,1,3,3,0.9348,0.5292,0.1477,0.4528
00461.jpg,1,3,3,0.9211,0.5486,0.1516,0.4639
00462.jpg,1,3,3,0.9703,0.5681,0.1547,0.4750
00463.jpg,1,3,4,0.0906,0.5924,0.1594,0.4847
00464.jpg,1,3,4,0.2410,0.6215,0.1633,0.4958
00465.jpg,1,3,4,0.4242,0.6458,0.1688,0.5083
00466.jpg,1,3,4,0.6047,0.6701,0.1734,0.5208
00467.jpg,1,3,4,0.7523,0.6944,0.1781,0.5333
00468.jpg,1,3,4,0.8563,0.7285,0.1828,0.5458
00469.jpg,1,3,4,0.9629,0.7528,0.1898,0.5611
00470.jpg,1,3,4,0.9875,0.7819,0.1953,0.5750
00471.jpg,1,3,4,0.9055,0.8111,0.1984,0.5889
00472.jpg,1,3,4,0.7113,0.8354,0.2023,0.6014
00473.jpg,1,3,4,0.4270,0.8694,0.2039,0.6111
00474.jpg,1,3,4,0.1125,0.9083,0.2062,0.6250
00475.jpg,1,3,3,0.8500,0.9472,0.2078,0.6389
00476.jpg,1,3,3,0.6559,0.9958,0.2117,0.6528
00477.jpg,1,4,3,0.4645,0.0444,0.2180,0.6694
00478.jpg,1,4,3,0.2594,0.0979,0.2250,0.6903
00479.jpg,1,4,3,0.0816,0.1417,0.2336,0.7111
00480.jpg,1,4,2,0.9805,0.1951,0.2406,0.7319
00481.jpg,1,4,2,0.9996,0.2486,0.2461,0.7528
00482.jpg,1,4,3,0.1199,0.2972,0.2508,0.7722
00483.jpg,1,4,3,0.3195,0.2778,0.2547,0.7778
00484.jpg,1,4,3,0.5574,0.2583,0.2602,0.7833
00485.jpg,1,4,3,0.7816,0.2389,0.2664,0.7889
00486.jpg,1,4,4,0.0168,0.2243,0.2742,0.7931
00487.jpg,1,4,4,0.2684,0.2049,0.2836,0.7986
00488.jpg,1,4,4,0.5227,0.1854,0.2953,0.8042
00489.jpg,1,4,4,0.7496,0.1562,0.3086,0.8125
00490.jpg,1,4,4,0.8699,0.1319,0.3195,0.8194
00491.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00492.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00493.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00494.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00495.jpg,1,4,4,0.9055,0.1222,0.3234,0.8222
00496.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00497.jpg,1,4,4,0.9027,0.1222,0.3242,0.8222
00498.jpg,1,4,4,0.9055,0.1076,0.3297,0.8264
00499.jpg,1,4,4,0.8699,0.0833,0.3398,0.8333
00500.jpg,1,4,4,0.7687,0.0590,0.3500,0.8403
00501.jpg,1,4,4,0.6402,0.0347,0.3602,0.8472
00502.jpg,1,4,4,0.5363,0.0056,0.3711,0.8556
00503.jpg,1,3,4,0.4434,0.9764,0.3820,0.8639
00504.jpg,1,3,4,0.3723,0.9521,0.3930,0.8708
00505.jpg,1,3,4,0.2793,0.9229,0.4055,0.8792
00506.jpg,1,3,4,0.2000,0.8938,0.4156,0.8875
00507.jpg,1,3,4,0.1945,0.8889,0.4172,0.8889
00508.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00509.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00510.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00511.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00512.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00513.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00514.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00515.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00516.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00517.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00518.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00519.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00520.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00521.jpg,1,3,4,0.1945,0.8889,0.4188,0.8889
00522.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00523.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00524.jpg,1,3,3,0.8445,0.6750,0.1703,0.5250
00525.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00526.jpg,1,3,3,0.8473,0.6750,0.1711,0.5250
00527.jpg,1,3,3,0.8418,0.6799,0.1711,0.5264
00528.jpg,1,3,3,0.8527,0.6896,0.1727,0.5292
00529.jpg,1,3,3,0.9484,0.7236,0.1766,0.5417
00530.jpg,1,3,4,0.0715,0.7431,0.1805,0.5528
00531.jpg,1,3,4,0.2355,0.7722,0.1852,0.5639
00532.jpg,1,3,4,0.4188,0.7965,0.1906,0.5764
00533.jpg,1,3,4,0.6020,0.8306,0.1961,0.5917
00534.jpg,1,3,4,0.7441,0.8646,0.2008,0.6069
00535.jpg,1,3,4,0.8945,0.8986,0.2078,0.6250
00536.jpg,1,3,5,0.0258,0.9375,0.2156,0.6444
00537.jpg,1,3,5,0.1461,0.9861,0.2234,0.6639
00538.jpg,1,4,5,0.2637,0.0396,0.2320,0.6819
00539.jpg,1,4,5,0.4113,0.0931,0.2430,0.7056
00540.jpg,1,4,5,0.5590,0.1465,0.2539,0.7319
00541.jpg,1,4,5,0.6766,0.1951,0.2641,0.7569
00542.jpg,1,4,5,0.7559,0.2583,0.2742,0.7833
00543.jpg,1,4,5,0.8023,0.2437,0.2844,0.7875
00544.jpg,1,4,5,0.8543,0.2194,0.2961,0.7944
00545.jpg,1,4,5,0.8434,0.2000,0.3055,0.8000
00546.jpg,1,4,5,0.7695,0.1757,0.3141,0.8069
00547.jpg,1,4,5,0.6410,0.1562,0.3211,0.8125
00548.jpg,1,4,5,0.4879,0.1417,0.3273,0.8167
00549.jpg,1,4,5,0.3320,0.1271,0.3344,0.8208
00550.jpg,1,4,5,0.1625,0.1076,0.3422,0.8264
00551.jpg,1,4,4,0.9219,0.0785,0.3516,0.8347
00552.jpg,1,4,4,0.5309,0.0299,0.3711,0.8486
00553.jpg,1,3,4,0.2848,0.9958,0.3867,0.8583
00554.jpg,1,3,4,0.2465,0.9667,0.4008,0.8667
00555.jpg,1,3,4,0.3777,0.9569,0.4055,0.8694
00556.jpg,1,3,4,0.5281,0.9472,0.4094,0.8722
00557.jpg,1,3,4,0.6129,0.9424,0.4117,0.8736
00558.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00559.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00560.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00561.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00562.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00563.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00564.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00565.jpg,1,3,4,0.6375,0.9375,0.4109,0.8750
00566.jpg,1,3,4,0.6402,0.9375,0.4117,0.8750
00567.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00568.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00569.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00570.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00571.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00572.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00573.jpg,1,4,1,0.5066,0.1417,0.3461,0.8167
00574.jpg,1,4,1,0.5531,0.1417,0.3453,0.8167
00575.jpg,1,4,1,0.6543,0.1417,0.3398,0.8167
00576.jpg,1,4,2,0.2832,0.1562,0.3227,0.8125
00577.jpg,1,4,2,0.7891,0.1660,0.3000,0.8097
00578.jpg,1,4,3,0.1062,0.1660,0.2891,0.8097
00579.jpg,1,4,3,0.3961,0.1708,0.2859,0.8083
00580.jpg,1,4,3,0.7926,0.1660,0.2836,0.8097
00581.jpg,1,4,4,0.0824,0.1660,0.2836,0.8097
00582.jpg,1,4,4,0.1727,0.1611,0.2812,0.8111
00583.jpg,1,4,4,0.1727,0.1611,0.2812,0.8111
00584.jpg,1,4,4,0.1836,0.1611,0.2812,0.8111
00585.jpg,1,4,4,0.2246,0.1562,0.2867,0.8125
00586.jpg,1,4,4,0.2246,0.1319,0.2961,0.8194
00587.jpg,1,4,4,0.1508,0.0931,0.3109,0.8306
00588.jpg,1,4,4,0.0387,0.0542,0.3273,0.8417
00589.jpg,1,4,3,0.8719,0.0153,0.3453,0.8528
00590.jpg,1,3,3,0.6531,0.9667,0.3672,0.8667
00591.jpg,1,3,3,0.3961,0.8938,0.3937,0.8875
00592.jpg,1,3,3,0.1418,0.8160,0.4227,0.9097
00593.jpg,1,3,2,0.9914,0.7576,0.4391,0.9264
00594.jpg,1,3,2,0.9805,0.7528,0.4422,0.9278
00595.jpg,1,3,2,0.9805,0.7479,0.4422,0.9292
00596.jpg,1,3,2,0.9777,0.7479,0.4430,0.9292
00597.jpg,1,3,2,0.9777,0.7479,0.4430,0.9292
00598.jpg,1,3,2,0.9777,0.7431,0.4430,0.9306
00599.jpg,1,3,2,0.9777,0.7431,0.4430,0.9306
00600.jpg,1,3,2,0.9805,0.7431,0.4437,0.9306
00601.jpg,1,4,5,0.7832,0.1757,0.3164,0.8069
00602.jpg,1,4,5,0.7832,0.1757,0.3164,0.8069
00603.jpg,1,4,5,0.7777,0.1757,0.3164,0.8069
00604.jpg,1,4,5,0.7723,0.1757,0.3164,0.8069
00605.jpg,1,4,5,0.7340,0.1757,0.3164,0.8069
00606.jpg,1,4,5,0.3676,0.1854,0.3180,0.8042
00607.jpg,1,4,4,0.8508,0.1903,0.3016,0.8028
00608.jpg,1,4,4,0.4844,0.1903,0.3031,0.8028
00609.jpg,1,4,4,0.1016,0.1854,0.2984,0.8042
00610.jpg,1,4,3,0.9895,0.1806,0.2961,0.8056
00611.jpg,1,4,3,0.9895,0.1806,0.2961,0.8056
00612.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00613.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00614.jpg,1,4,3,0.9812,0.1806,0.2969,0.8056
00615.jpg,1,4,3,0.9840,0.1806,0.2961,0.8056
00616.jpg,1,4,3,0.8855,0.1757,0.3008,0.8069
00617.jpg,1,4,3,0.7078,0.1611,0.3078,0.8111
00618.jpg,1,4,3,0.5766,0.1514,0.3156,0.8139
00619.jpg,1,4,3,0.4699,0.1368,0.3227,0.8181
00620.jpg,1,4,3,0.3660,0.1222,0.3336,0.8222
00621.jpg,1,4,3,0.2812,0.1076,0.3438,0.8264
00622.jpg,1,4,3,0.1965,0.0882,0.3555,0.8319
00623.jpg,1,4,3,0.1090,0.0688,0.3680,0.8375
00624.jpg,1,4,2,0.9996,0.0396,0.3820,0.8458
00625.jpg,1,4,2,0.8957,0.0153,0.3977,0.8528
00626.jpg,1,3,2,0.7918,0.9861,0.4133,0.8611
00627.jpg,1,3,2,0.6879,0.9569,0.4305,0.8694
00628.jpg,1,3,2,0.5840,0.9278,0.4492,0.8778
00629.jpg,1,3,2,0.4773,0.8938,0.4688,0.8875
00630.jpg,1,3,2,0.4035,0.8597,0.4867,0.8972
00631.jpg,1,3,2,0.3816,0.8403,0.4945,0.9028
00632.jpg,1,3,2,0.3816,0.8354,0.4961,0.9042
00633.jpg,1,3,2,0.3789,0.8354,0.4969,0.9042
00634.jpg,1,3,2,0.3789,0.8354,0.4969,0.9042
