filename,cx_norm,area_frac,visible
00723.jpg,0.3427,0.0775,1
00724.jpg,0.2114,0.0759,1
00725.jpg,0.0938,0.0759,1
00726.jpg,0.0034,0.0776,1
00727.jpg,-0.0666,0.0807,1
00728.jpg,-0.1179,0.0845,1
00729.jpg,-0.1574,0.0881,1
00730.jpg,-0.1902,0.0922,1
00731.jpg,-0.2244,0.0968,1
00732.jpg,-0.2538,0.1019,1
00733.jpg,-0.2783,0.1073,1
00734.jpg,-0.3009,0.1129,1
00735.jpg,-0.3206,0.1187,1
00736.jpg,-0.3322,0.1242,1
00737.jpg,-0.3400,0.1301,1
00738.jpg,-0.3370,0.1361,1
00739.jpg,-0.3531,0.1395,1
00740.jpg,-0.2494,0.1345,1
00741.jpg,-0.2078,0.1324,1
00742.jpg,-0.2331,0.1408,1
00743.jpg,-0.2636,0.1494,1
00744.jpg,-0.2876,0.1563,1
00745.jpg,-0.2786,0.1566,1
00746.jpg,-0.2382,0.1579,1
00747.jpg,-0.1824,0.1623,1
00748.jpg,-0.1215,0.1754,1
00749.jpg,0.0102,0.1768,1
00750.jpg,0.1374,0.1812,1
00751.jpg,0.2437,0.1833,1
00752.jpg,0.3278,0.1972,1
00753.jpg,0.6151,0.2206,1
00754.jpg,0.7608,0.1869,1
00755.jpg,0.8322,0.1314,1
00756.jpg,0.8991,0.0776,1
00757.jpg,0.9695,0.0211,1
00758.jpg,-0.3287,0.0104,1
00759.jpg,-0.3274,0.0104,1
00760.jpg,-0.3273,0.0104,1
00761.jpg,-0.3272,0.0105,1
00762.jpg,-0.3275,0.0104,1
00763.jpg,-0.3284,0.0105,1
00764.jpg,0.9724,0.0181,1
00765.jpg,0.9424,0.0429,1
00766.jpg,0.9341,0.0495,1
00767.jpg,0.9180,0.0623,1
00768.jpg,0.8733,0.0979,1
00769.jpg,0.8017,0.1547,1
00770.jpg,0.7460,0.1971,1
00771.jpg,0.6699,0.2193,1
00772.jpg,0.6570,0.2156,1
00773.jpg,0.6606,0.2162,1
00774.jpg,0.6631,0.2168,1
00775.jpg,0.6651,0.2173,1
00776.jpg,0.6661,0.2176,1
00777.jpg,0.6662,0.2177,1
00778.jpg,0.6667,0.2178,1
00779.jpg,0.6670,0.2179,1
00780.jpg,0.6673,0.2180,1
00781.jpg,0.6673,0.2179,1
00782.jpg,0.6674,0.2179,1
00783.jpg,0.6674,0.2179,1
00784.jpg,0.6674,0.2176,1
00785.jpg,0.6549,0.1784,1
00786.jpg,0.6627,0.1682,1
00787.jpg,0.5952,0.1295,1
00788.jpg,0.4561,0.1456,1
00789.jpg,0.1811,0.1717,1
00790.jpg,0.0205,0.1533,1
00791.jpg,-0.1172,0.1329,1
00792.jpg,-0.2302,0.1243,1
00793.jpg,-0.3653,0.1263,1
00794.jpg,-0.4754,0.1187,1
00795.jpg,-0.5359,0.1132,1
00796.jpg,-0.5704,0.1025,1
00797.jpg,-0.5686,0.0928,1
00798.jpg,-0.5741,0.0859,1
00799.jpg,-0.5623,0.0864,1
00800.jpg,-0.5590,0.0872,1
00801.jpg,-0.5604,0.0885,1
00802.jpg,-0.5639,0.0914,1
00803.jpg,-0.5654,0.0909,1
00804.jpg,-0.5653,0.0909,1
00805.jpg,-0.5646,0.0908,1
00806.jpg,-0.5660,0.0910,1
00807.jpg,-0.5650,0.0909,1
00808.jpg,-0.5655,0.0910,1
00809.jpg,-0.5656,0.0910,1
00810.jpg,-0.5655,0.0911,1
00811.jpg,-0.5661,0.0911,1
00812.jpg,-0.5658,0.0910,1
00813.jpg,-0.5658,0.0910,1
00814.jpg,-0.5662,0.0910,1
00815.jpg,-0.5660,0.0910,1
00816.jpg,-0.5719,0.0915,1
00817.jpg,-0.5838,0.0924,1
00818.jpg,-0.5930,0.0929,1
00819.jpg,-0.5939,0.0929,1
00820.jpg,-0.5431,0.0894,1
00821.jpg,-0.4259,0.0820,1
00822.jpg,-0.2785,0.0725,1
00823.jpg,-0.2199,0.0676,1
00824.jpg,-0.2158,0.0674,1
00825.jpg,-0.2156,0.0672,1
00826.jpg,-0.2155,0.0672,1
00827.jpg,-0.2150,0.0673,1
00828.jpg,-0.2147,0.0673,1
00829.jpg,-0.2147,0.0673,1
00830.jpg,-0.2147,0.0673,1
00831.jpg,-0.2137,0.0673,1
00832.jpg,-0.2126,0.0672,1
00833.jpg,-0.2120,0.0673,1
00834.jpg,-0.2119,0.0673,1
00835.jpg,-0.2113,0.0672,1
00836.jpg,-0.2030,0.0670,1
00837.jpg,-0.1939,0.0668,1
00838.jpg,-0.1836,0.0669,1
00839.jpg,-0.1589,0.0673,1
00840.jpg,-0.1353,0.0679,1
00841.jpg,-0.1582,0.0702,1
00842.jpg,-0.2318,0.0741,1
00843.jpg,-0.4026,0.0874,1
00844.jpg,-0.6850,0.1122,1
00845.jpg,-0.8538,0.0941,1
00846.jpg,-0.9423,0.0359,1
00847.jpg,0.0,0.0,0
00848.jpg,0.0,0.0,0
00849.jpg,0.0,0.0,0
00850.jpg,0.0,0.0,0
00851.jpg,-0.8997,0.0669,1
00852.jpg,-0.7477,0.1409,1
00853.jpg,-0.4811,0.1126,1
00854.jpg,-0.2945,0.1009,1
00855.jpg,-0.1714,0.0932,1
00856.jpg,-0.1627,0.0922,1
00857.jpg,-0.1629,0.0923,1
00858.jpg,-0.1657,0.0938,1
00859.jpg,-0.1810,0.0978,1
00860.jpg,-0.2265,0.1050,1
00861.jpg,-0.3549,0.1225,1
00862.jpg,-0.4867,0.1512,1
00863.jpg,-0.6097,0.1736,1
00864.jpg,-0.7219,0.1914,1
00865.jpg,-0.7816,0.1638,1
00866.jpg,-0.8339,0.1254,1
00867.jpg,-0.8872,0.0848,1
00868.jpg,-0.9410,0.0436,1
00869.jpg,0.0,0.0,0
00870.jpg,0.0,0.0,0
00871.jpg,0.0,0.0,0
00872.jpg,0.0,0.0,0
00873.jpg,0.0,0.0,0
00874.jpg,0.0,0.0,0
00875.jpg,0.0,0.0,0
00876.jpg,0.0,0.0,0
00877.jpg,0.0,0.0,0
00878.jpg,0.0,0.0,0
00879.jpg,0.0,0.0,0
00880.jpg,0.0,0.0,0
00881.jpg,0.0,0.0,0
00882.jpg,0.0,0.0,0
00883.jpg,0.0,0.0,0
00884.jpg,0.0,0.0,0
00885.jpg,0.0,0.0,0
00886.jpg,0.0,0.0,0
00887.jpg,0.0,0.0,0
00888.jpg,0.0,0.0,0
00889.jpg,0.0,0.0,0
00890.jpg,0.0,0.0,0
00891.jpg,0.0,0.0,0
00892.jpg,-0.8807,0.0128,1
00893.jpg,-0.5822,0.0120,1
00894.jpg,-0.3257,0.0113,1
00895.jpg,-0.0913,0.0110,1
00896.jpg,-0.8948,0.1029,1
00897.jpg,-0.7535,0.2118,1
00898.jpg,-0.6408,0.2932,1
00899.jpg,-0.4442,0.2898,1
00900.jpg,-0.2023,0.2660,1
00901.jpg,0.0188,0.2559,1
00902.jpg,0.2219,0.2574,1
00903.jpg,0.4369,0.2710,1
00904.jpg,0.6578,0.2714,1
00905.jpg,0.7360,0.2085,1
00906.jpg,0.7437,0.2025,1
00907.jpg,0.7429,0.2029,1
00908.jpg,0.7426,0.2033,1
00909.jpg,0.7416,0.2040,1
00910.jpg,0.7400,0.2052,1
00911.jpg,0.7375,0.2075,1
00912.jpg,0.7152,0.2253,1
00913.jpg,0.6712,0.2595,1
00914.jpg,0.6185,0.2658,1
00915.jpg,0.6032,0.2635,1
00916.jpg,0.6022,0.2641,1
00917.jpg,0.6027,0.2644,1
00918.jpg,0.6026,0.2644,1
00919.jpg,0.6026,0.2643,1
00920.jpg,0.5926,0.2584,1
00921.jpg,0.6098,0.2528,1
00922.jpg,0.6463,0.2527,1
00923.jpg,0.6515,0.2524,1
00924.jpg,0.6512,0.2522,1
00925.jpg,0.6510,0.2522,1
00926.jpg,0.5892,0.2462,1
00927.jpg,0.4342,0.2352,1
00928.jpg,0.2059,0.2212,1
00929.jpg,0.0123,0.2161,1
00930.jpg,-0.0584,0.2116,1
00931.jpg,-0.0587,0.2112,1
00932.jpg,-0.0589,0.2111,1
00933.jpg,-0.0588,0.2112,1
00934.jpg,-0.0587,0.2113,1
00935.jpg,-0.0587,0.2112,1
00936.jpg,-0.0587,0.2112,1
00937.jpg,-0.1033,0.2143,1
00938.jpg,-0.2205,0.2206,1
00939.jpg,-0.3380,0.2278,1
00940.jpg,-0.3561,0.2267,1
00941.jpg,-0.3560,0.2266,1
00942.jpg,-0.3562,0.2267,1
00943.jpg,-0.3562,0.2267,1
00944.jpg,-0.3561,0.2266,1
00945.jpg,-0.3933,0.2352,1
00946.jpg,-0.4740,0.2568,1
00947.jpg,-0.5433,0.2833,1
00948.jpg,-0.5780,0.3053,1
00949.jpg,-0.5885,0.3234,1
00950.jpg,-0.5777,0.3395,1
00951.jpg,-0.5117,0.3510,1
00952.jpg,-0.3712,0.3435,1
00953.jpg,-0.1534,0.3241,1
00954.jpg,0.0629,0.3187,1
00955.jpg,0.2949,0.3296,1
00956.jpg,0.5477,0.3575,1
00957.jpg,0.6343,0.3077,1
00958.jpg,0.6625,0.2852,1
00959.jpg,0.6631,0.2922,1
00960.jpg,0.6054,0.3485,1
00961.jpg,0.4188,0.4988,1
00962.jpg,0.0358,0.5463,1
00963.jpg,-0.3221,0.6634,1
00964.jpg,-0.4168,0.5773,1
00965.jpg,-0.5037,0.4953,1
00966.jpg,-0.6011,0.3983,1
00967.jpg,-0.7160,0.2636,1
00968.jpg,-0.7923,0.2072,1
00969.jpg,-0.7923,0.2072,1
00970.jpg,-0.7924,0.2072,1
00971.jpg,-0.7922,0.2073,1
00972.jpg,-0.7907,0.2089,1
00973.jpg,-0.7889,0.2106,1
00974.jpg,-0.7896,0.2099,1
00975.jpg,-0.7765,0.2202,1
00976.jpg,-0.7322,0.2572,1
00977.jpg,-0.6920,0.2991,1
00978.jpg,-0.6660,0.3284,1
00979.jpg,-0.6428,0.3556,1
00980.jpg,-0.6189,0.3774,1
00981.jpg,-0.5880,0.4068,1
00982.jpg,-0.5745,0.4148,1
00983.jpg,-0.5649,0.4090,1
00984.jpg,-0.5731,0.3982,1
00985.jpg,-0.6122,0.3548,1
00986.jpg,-0.6936,0.2830,1
00987.jpg,-0.7986,0.1861,1
00988.jpg,-0.9000,0.0949,1
00989.jpg,-0.9301,0.0671,1
00990.jpg,-0.9269,0.0703,1
00991.jpg,-0.9247,0.0726,1
00992.jpg,-0.9424,0.0546,1
00993.jpg,0.0,0.0,0
00994.jpg,0.0,0.0,0
00995.jpg,0.0,0.0,0
00996.jpg,0.0,0.0,0
00997.jpg,0.0,0.0,0
00998.jpg,0.0,0.0,0
00999.jpg,0.0,0.0,0
01000.jpg,0.0,0.0,0
01001.jpg,0.0,0.0,0
01002.jpg,0.0,0.0,0
01003.jpg,0.0,0.0,0
01004.jpg,0.0,0.0,0
01005.jpg,0.0,0.0,0
01006.jpg,0.0,0.0,0
01007.jpg,0.0,0.0,0
01008.jpg,0.0,0.0,0
01009.jpg,0.0,0.0,0
01010.jpg,0.0,0.0,0
01011.jpg,0.0,0.0,0
01012.jpg,0.0,0.0,0
01013.jpg,0.0,0.0,0
01014.jpg,-0.9886,0.0027,1
01015.jpg,-0.6269,0.0103,1
01016.jpg,-0.1358,0.0077,1
01017.jpg,-0.6829,0.0085,1
01018.jpg,0.9591,0.0096,1
01019.jpg,-0.8286,0.1391,1
01020.jpg,-0.5261,0.2492,1
01021.jpg,-0.1844,0.2064,1
01022.jpg,0.1832,0.2005,1
01023.jpg,0.6842,0.2256,1
01024.jpg,0.9332,0.0487,1
01025.jpg,0.0,0.0,0
01026.jpg,0.0,0.0,0
01027.jpg,0.0,0.0,0
01028.jpg,0.0,0.0,0
01029.jpg,0.0,0.0,0
01030.jpg,0.0,0.0,0
01031.jpg,0.0,0.0,0
01032.jpg,0.0,0.0,0
01033.jpg,0.0,0.0,0
01034.jpg,0.0,0.0,0
01035.jpg,0.0,0.0,0
01036.jpg,0.8227,0.1356,1
01037.jpg,0.2486,0.2034,1
01038.jpg,-0.1125,0.2080,1
01039.jpg,-0.6129,0.2766,1
01040.jpg,-0.7971,0.1660,1
01041.jpg,-0.8230,0.1448,1
01042.jpg,-0.8229,0.1449,1
01043.jpg,-0.8228,0.1449,1
01044.jpg,-0.8228,0.1450,1
01045.jpg,-0.8228,0.1450,1
01046.jpg,-0.8228,0.1450,1
01047.jpg,-0.8228,0.1450,1
01048.jpg,-0.8228,0.1450,1
01049.jpg,-0.8140,0.1522,1
01050.jpg,-0.7820,0.1781,1
01051.jpg,-0.6989,0.2420,1
01052.jpg,-0.4999,0.2495,1
01053.jpg,-0.4464,0.2369,1
01054.jpg,-0.4435,0.2368,1
01055.jpg,-0.4399,0.2370,1
01056.jpg,-0.4387,0.2373,1
01057.jpg,-0.4397,0.2382,1
01058.jpg,-0.4414,0.2395,1
01059.jpg,-0.4415,0.2395,1
01060.jpg,-0.4412,0.2394,1
01061.jpg,-0.4411,0.2393,1
01062.jpg,-0.4405,0.2393,1
01063.jpg,-0.4323,0.2383,1
01064.jpg,-0.3445,0.2273,1
01065.jpg,-0.2275,0.2020,1
01066.jpg,-0.1827,0.1901,1
01067.jpg,-0.1798,0.1882,1
01068.jpg,-0.1802,0.1879,1
01069.jpg,-0.1802,0.1877,1
01070.jpg,-0.1802,0.1876,1
01071.jpg,-0.1803,0.1877,1
01072.jpg,-0.1802,0.1876,1
01073.jpg,-0.1804,0.1877,1
01074.jpg,-0.1802,0.1875,1
01075.jpg,-0.1804,0.1877,1
01076.jpg,-0.1804,0.1876,1
01077.jpg,-0.1804,0.1877,1
01078.jpg,-0.1803,0.1876,1
01079.jpg,-0.1805,0.1877,1
01080.jpg,-0.1805,0.1877,1
01081.jpg,-0.1807,0.1879,1
01082.jpg,-0.1805,0.1877,1
01083.jpg,-0.1805,0.1877,1
01084.jpg,-0.1807,0.1879,1
01085.jpg,-0.1806,0.1878,1
01086.jpg,-0.1807,0.1878,1
01087.jpg,-0.1806,0.1878,1
01088.jpg,-0.1806,0.1879,1
01089.jpg,-0.1806,0.1878,1
01090.jpg,-0.1807,0.1879,1
01091.jpg,-0.1807,0.1878,1
01092.jpg,-0.1807,0.1878,1
01093.jpg,-0.1807,0.1879,1
01094.jpg,-0.1807,0.1879,1
01095.jpg,-0.1807,0.1879,1
01096.jpg,-0.1807,0.1879,1
01097.jpg,-0.1807,0.1879,1
01098.jpg,-0.1807,0.1879,1
01099.jpg,-0.1807,0.1879,1
01100.jpg,-0.1886,0.1883,1
01101.jpg,-0.2687,0.2038,1
01102.jpg,-0.5628,0.2475,1
01103.jpg,-0.7438,0.2067,1
01104.jpg,-0.8048,0.1593,1
01105.jpg,-0.8033,0.1606,1
01106.jpg,-0.8014,0.1621,1
01107.jpg,-0.7993,0.1638,1
01108.jpg,-0.7972,0.1655,1
01109.jpg,-0.8161,0.1503,1
01110.jpg,-0.9108,0.0730,1
01111.jpg,0.0,0.0,0
01112.jpg,0.0,0.0,0
01113.jpg,0.0,0.0,0
01114.jpg,0.0,0.0,0
01115.jpg,0.0,0.0,0
01116.jpg,0.0,0.0,0
01117.jpg,0.1827,0.0033,1
01118.jpg,0.3807,0.0074,1
01119.jpg,0.6572,0.0102,1
01120.jpg,-0.9432,0.0491,1
01121.jpg,-0.8083,0.1695,1
01122.jpg,-0.6813,0.2570,1
01123.jpg,-0.4543,0.2242,1
01124.jpg,-0.3491,0.2040,1
01125.jpg,-0.3493,0.2041,1
01126.jpg,-0.3507,0.2044,1
01127.jpg,-0.3664,0.2076,1
01128.jpg,-0.4504,0.2281,1
01129.jpg,-0.7287,0.2477,1
01130.jpg,-0.9098,0.0854,1
01131.jpg,0.0,0.0,0
01132.jpg,0.0,0.0,0
01133.jpg,0.0,0.0,0
01134.jpg,0.0,0.0,0
01135.jpg,0.0,0.0,0
01136.jpg,0.9876,0.0023,1
01137.jpg,0.9572,0.0099,1
01138.jpg,0.9358,0.0147,1
01139.jpg,0.9179,0.0143,1
01140.jpg,0.9133,0.0142,1
01141.jpg,0.9127,0.0143,1
01142.jpg,0.9130,0.0142,1
01143.jpg,0.9245,0.0142,1
01144.jpg,0.9414,0.0132,1
01145.jpg,-0.2596,0.0110,1
01146.jpg,-0.2497,0.0116,1
01147.jpg,-0.2457,0.0111,1
01148.jpg,-0.2482,0.0105,1
01149.jpg,-0.2536,0.0117,1
01150.jpg,-0.2535,0.0103,1
01151.jpg,-0.2519,0.0099,1
01152.jpg,-0.2473,0.0128,1
01153.jpg,-0.2480,0.0117,1
01154.jpg,-0.2543,0.0120,1
01155.jpg,-0.2492,0.0112,1
01156.jpg,-0.2699,0.0099,1
01157.jpg,-0.2679,0.0111,1
01158.jpg,-0.2788,0.0112,1
01159.jpg,-0.0959,0.0114,1
01160.jpg,0.1956,0.0141,1
01161.jpg,0.6169,0.0151,1
01162.jpg,0.0,0.0,0
01163.jpg,0.0,0.0,0
01164.jpg,0.0,0.0,0
01165.jpg,-0.9877,0.0068,1
01166.jpg,-0.6743,0.1657,1
01167.jpg,-0.1713,0.1156,1
01168.jpg,0.2451,0.1097,1
01169.jpg,0.6524,0.1316,1
01170.jpg,0.8336,0.1016,1
01171.jpg,0.8366,0.0995,1
01172.jpg,0.8369,0.0992,1
01173.jpg,0.8369,0.0992,1
01174.jpg,0.8369,0.0992,1
01175.jpg,0.8369,0.0992,1
01176.jpg,0.8369,0.0991,1
01177.jpg,0.8369,0.0991,1
01178.jpg,0.8363,0.0995,1
01179.jpg,0.8131,0.1122,1
01180.jpg,0.6094,0.1212,1
01181.jpg,0.4158,0.1006,1
01182.jpg,0.3860,0.0976,1
01183.jpg,0.3872,0.0984,1
01184.jpg,0.3865,0.0985,1
01185.jpg,0.3833,0.0983,1
01186.jpg,0.3823,0.0982,1
01187.jpg,0.3786,0.0981,1
01188.jpg,0.3769,0.0981,1
01189.jpg,0.3767,0.0978,1
01190.jpg,0.3025,0.0988,1
01191.jpg,0.1276,0.0943,1
01192.jpg,-0.0322,0.0932,1
01193.jpg,-0.0934,0.0901,1
01194.jpg,-0.0942,0.0899,1
01195.jpg,-0.0941,0.0898,1
01196.jpg,-0.0941,0.0898,1
01197.jpg,-0.0943,0.0898,1
01198.jpg,-0.0941,0.0898,1
01199.jpg,-0.0941,0.0898,1
01200.jpg,-0.0941,0.0899,1
01201.jpg,-0.0943,0.0899,1
01202.jpg,-0.0942,0.0899,1
01203.jpg,-0.0942,0.0899,1
01204.jpg,-0.0943,0.0899,1
01205.jpg,-0.0942,0.0899,1
01206.jpg,-0.0878,0.0901,1
01207.jpg,-0.0815,0.0902,1
01208.jpg,-0.0696,0.0899,1
01209.jpg,-0.0548,0.0903,1
01210.jpg,-0.0340,0.0887,1
01211.jpg,-0.0265,0.0883,1
01212.jpg,-0.0262,0.0882,1
01213.jpg,-0.0262,0.0883,1
01214.jpg,-0.0262,0.0883,1
01215.jpg,-0.0263,0.0882,1
01216.jpg,-0.0262,0.0883,1
